id,listing_url,scrape_id,last_scraped,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
40062171,https://www.airbnb.com/rooms/40062171,20201229152854,2020-12-30,Chambre très calme dans appartement proche Nations,"Appartement très spacieux, lumineux avec de grandes pièces à vivre chaleureuses. <br />La chambre d'amis est très calme, cozy avec un très bon lit, et un placard mural pour y ranger ses affaires et tout le nécessaire.<br />L'appartement est ultra central, à 7min à pied de la gare, de la place des nations et des organisations internationales et à 3min du lac et d'un parc.<br />Idéal pour une personne de passage qui veut du confort, être central tout en logeant dans un appartement lumineux, spacieux et convivial<br /><br /><b>The space</b><br />Très central<br />Chambre très calme<br />Appartement lumineux, spacieux<br />Une seule salle de bain mais pas de difficultés particulières<br /><br /><b>Guest access</b><br />Tout le logement sauf la chambre des parents et des filles<br /><br /><b>Other things to note</b><br />Sentez vous à l'aise de nous parler ou non. Pas d'obligations ni de règles chez nous.<br /><br />Nous avons deux petites filles super sympas qui vont au lit vers 20h donc n",3min du lac. Superbe parc mon repos et perle du lac à côté de l'appartement.<br />7min à pied de la gare et de la station de bus<br />7min à pied des principales organisations internationales,https://a0.muscache.com/pictures/44498ae8-5897-43b5-9b2d-458ca33a5cc4.jpg,59897623,https://www.airbnb.com/users/show/59897623,Coline,2016-02-22,"Geneva, Geneva, Switzerland","I love life, people, to discover new places, countries, meet new persons, learn, laugh, eat, smile!
I am not a complicated person. Respecting others is essential, as well as tolerating others' cultures and opinions.
I have traveled a lot in my life (60 countries), lived in 10 countries (due to my job) and learnt 7 languages (forgotten 3 of them...).
I am friendly and happy!
 ",,,83%,f,https://a0.muscache.com/im/pictures/user/e78d400c-d25c-4505-96f1-cecbd36c6a56.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e78d400c-d25c-4505-96f1-cecbd36c6a56.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'reviews', 'jumio', 'selfie', 'government_id', 'identity_manual']",t,t,"Genève, Switzerland",Commune de Genève,,46.218109999999996,6.1469,Private room in apartment,Private room,1,0.0,1.5 baths,1.0,1.0,"[""Cable TV"", ""Room-darkening shades"", ""Bathtub"", ""Kitchen"", ""TV"", ""Coffee maker"", ""Bed linens"", ""Oven"", ""Patio or balcony"", ""Stove"", ""Dedicated workspace"", ""Baby bath"", ""Shampoo"", ""Luggage dropoff allowed"", ""High chair"", ""Changing table"", ""Hot water"", ""Children\u2019s books and toys"", ""Elevator"", ""Extra pillows and blankets"", ""Children\u2019s dinnerware"", ""Refrigerator"", ""Paid parking off premises"", ""Dishes and silverware"", ""Lock on bedroom door"", ""Heating"", ""Crib"", ""Smoke alarm"", ""Dishwasher"", ""Hair dryer"", ""Pocket wifi"", ""Hangers"", ""Cooking basics"", ""Essentials"", ""Lake access"", ""Window guards""]",$76.00,1,5,1,1,5,5,1.0,5.0,,t,27,57,87,362,2020-12-30,2,1,0,2019-11-27,2020-03-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0,,f,2,1,1,0,0.15
40063172,https://www.airbnb.com/rooms/40063172,20201229152854,2020-12-30,A very beautiful room and spacious,,,https://a0.muscache.com/pictures/c892efb7-3ac4-4136-bda6-41a94a0fe1d4.jpg,124038900,https://www.airbnb.com/users/show/124038900,Elizabeth,2017-04-03,"Nairobi, Nairobi County, Kenya",,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/462017fd-e18e-4e46-8064-9ffa696d6874.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/462017fd-e18e-4e46-8064-9ffa696d6874.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,f,,Meyrin,,46.23672,6.07785,Private room in apartment,Private room,2,0.0,1 shared bath,1.0,1.0,"[""Patio or balcony"", ""Microwave"", ""TV"", ""Lock on bedroom door"", ""Hot tub"", ""Iron"", ""Heating"", ""Hangers"", ""Oven"", ""Elevator"", ""Hot water"", ""Wifi"", ""Essentials"", ""Dedicated workspace"", ""Kitchen"", ""Refrigerator"", ""Cooking basics"", ""Hair dryer"", ""Dryer"", ""Stove"", ""Washer""]",$35.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,29,59,89,362,2020-12-30,9,5,0,2019-11-29,2020-08-23,98.0,10.0,10.0,10.0,10.0,9.0,10.0,,t,1,0,1,0,0.68
40081812,https://www.airbnb.com/rooms/40081812,20201229152854,2020-12-30,Furnished and equipped Studio in Champel,"This nice fully furnished studio apartment is located in a quiet district nearby the center of Geneva. At 5 minutes walking distance, you will find Italy Embassy or Bunge SA. The studio offers a large room with a double bed and a sofa, as well as a well equipped kitchen and a bathroom. It is designed to combine your work, your leisure activities and the rest.",,https://a0.muscache.com/pictures/6ace3441-ff92-4657-b85a-c4362e0e555b.jpg,273734321,https://www.airbnb.com/users/show/273734321,Homenhancement SA,2019-07-05,"Geneva, Geneva, Switzerland","Nous sommes à votre service pour vous aider à trouver le parfait appartement pour votre séjour à Genève.
Nous gérons plus de 375 appartements à Genève où nous couvrons toute la ville. N'hésitez pas à nous contacter pour toute demande d'information complémentaire.

Réservations Team
Harold Lécuyer, Loïc Emery et Moussa Samake

Homenhancement  SA
",within a day,67%,59%,f,https://a0.muscache.com/im/pictures/user/41b9e759-7a64-4bea-bad6-43fd63d43571.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/41b9e759-7a64-4bea-bad6-43fd63d43571.jpg?aki_policy=profile_x_medium,,115,115,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t,,Commune de Genève,,46.19408,6.1544099999999995,Entire serviced apartment,Entire home/apt,2,0.0,1 bath,0.0,1.0,"[""Washer"", ""Iron"", ""Long term stays allowed"", ""Dryer"", ""Hot water"", ""Heating"", ""Elevator"", ""Smart lock"", ""Kitchen"", ""Private entrance"", ""TV"", ""Dedicated workspace"", ""Hangers"", ""Essentials"", ""Wifi""]",$98.00,4,1125,4,4,99,99,4.0,99.0,,t,2,29,30,30,2020-12-30,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,t,89,89,0,0,0.0
40082451,https://www.airbnb.com/rooms/40082451,20201229152854,2020-12-30,Au calme proche centre ville il,Quartier calme proche du centre ville avec toutes les commodites et transports publiques genevois,,https://a0.muscache.com/pictures/4cf94582-fa12-4b0a-9a0d-80386cf31f49.jpg,308751034,https://www.airbnb.com/users/show/308751034,Marcia,2019-11-11,"Geneva, Geneva, Switzerland",,,,,f,https://a0.muscache.com/im/pictures/user/34a2f606-d99b-4e79-a8b5-5fa12c6024b7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/34a2f606-d99b-4e79-a8b5-5fa12c6024b7.jpg?aki_policy=profile_x_medium,,0,0,"['email', 'phone']",t,f,,Lancy,,46.18777,6.12215,Private room in condominium,Private room,1,0.0,1 shared bath,1.0,1.0,"[""Essentials"", ""Iron"", ""Elevator"", ""Hair dryer"", ""Lock on bedroom door"", ""Heating"", ""Wifi""]",$75.00,1,5,1,1,5,5,1.0,5.0,,t,29,59,89,89,2020-12-30,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,f,1,0,1,0,0.0
40088245,https://www.airbnb.com/rooms/40088245,20201229152854,2020-12-30,Belle chambre-salon de 25 m2 au cœur de Genève,,,https://a0.muscache.com/pictures/6eb73e36-c2b1-4035-a4dd-e05e62be140f.jpg,21309970,https://www.airbnb.com/users/show/21309970,Ben,2014-09-14,"Geneva, Geneva, Switzerland","Benoit, aime découvrir une ville en logeant dans de beaux et confortables lieux...",,,0%,f,https://a0.muscache.com/im/pictures/user/f1fb6bce-acf6-4f1d-8238-f88aa11684e8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f1fb6bce-acf6-4f1d-8238-f88aa11684e8.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']",t,t,,Commune de Genève,,46.18877,6.1451199999999995,Private room in apartment,Private room,2,0.0,1 shared bath,1.0,0.0,"[""Washer"", ""Essentials"", ""Iron"", ""Dryer"", ""Hot water"", ""Hair dryer"", ""Private living room"", ""Kitchen"", ""Shampoo"", ""Heating"", ""Wifi""]",$65.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,28,58,88,88,2020-12-30,3,0,0,2019-11-24,2019-12-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,,f,1,0,1,0,0.22
40100994,https://www.airbnb.com/rooms/40100994,20201229152854,2020-12-30,Fully equipped and functional studio in Champel,"This nice fully furnished studio apartment is located in a quiet district nearby the center of Geneva. At 5 minutes walking distance, you will find Italy Embassy or Bunge SA. The studio offers a large room with a double bed and a sofa, as well as a well equipped kitchen and a bathroom. It is designed to combine your work, your leisure activities and rest.",,https://a0.muscache.com/pictures/a540f2fb-bd59-40a1-9810-856f11e108e6.jpg,273734321,https://www.airbnb.com/users/show/273734321,Homenhancement SA,2019-07-05,"Geneva, Geneva, Switzerland","Nous sommes à votre service pour vous aider à trouver le parfait appartement pour votre séjour à Genève.
Nous gérons plus de 375 appartements à Genève où nous couvrons toute la ville. N'hésitez pas à nous contacter pour toute demande d'information complémentaire.

Réservations Team
Harold Lécuyer, Loïc Emery et Moussa Samake

Homenhancement  SA
",within a day,67%,59%,f,https://a0.muscache.com/im/pictures/user/41b9e759-7a64-4bea-bad6-43fd63d43571.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/41b9e759-7a64-4bea-bad6-43fd63d43571.jpg?aki_policy=profile_x_medium,,115,115,"['email', 'phone', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']",t,t,,Commune de Genève,,46.19566,6.155069999999999,Entire serviced apartment,Entire home/apt,2,0.0,1 bath,1.0,1.0,"[""Washer"", ""Iron"", ""Long term stays allowed"", ""Dryer"", ""Hot water"", ""Heating"", ""Elevator"", ""Smart lock"", ""Kitchen"", ""Private entrance"", ""TV"", ""Dishes and silverware"", ""Dedicated workspace"", ""Hangers"", ""Essentials"", ""Wifi"", ""Cooking basics""]",$98.00,4,1125,4,4,99,99,4.0,99.0,,t,22,52,53,53,2020-12-30,2,1,0,2019-12-16,2020-04-01,90.0,6.0,8.0,7.0,10.0,10.0,8.0,,t,89,89,0,0,0.16
40109394,https://www.airbnb.com/rooms/40109394,20201229152854,2020-12-30,Chambre Spacieuse-Appartement Moderne-Plein Coeur,"1 Chambre spacieuse avec lit double et balcon à 2 rues du lac.<br />Draps et serviettes fournis.<br />Salle de bain avec douche. Les WC sont séparés pour les invités.<br />7ème étage avec ascenseur - Appartement de 100m2 avec 2 balcons dont vue partielle sur le lac et le Jet de Genève.<br />Machine à cafe/thé a disposition ainsi que WIFI.<br />Appartement moderne, très bien situé et calme.<br />Merci de noter que les hotes sont un couple d'hommes.<br /><br /><b>The space</b><br />Nous vivons dans l'appartement et nous serons ravis de vous y recevoir.<br />Nous sommes des hôtes respectueux et nous en attendons de même de nos invités.<br />Fumer est autoriser sur les balcons.<br />Malgré notre amour pour eux, nous n'acceptons malheureusement pas les animaux de compagnie.",Situé en plein coeur de Genève dans le quartier bas des Pâquis. L'appartement est proche de la Gare centrale Cornavin.<br />2 lignes de bus avec arrêt devant l'immeuble.<br />3 supermarchés aux pieds de l'immeuble.<br />Restaurants et bars à disposition.<br />Proche de toutes commodités ainsi que du quartier des Nations Unis.<br /><br />Aéroport à 7mn en train de la gare centrale.,https://a0.muscache.com/pictures/e184063a-4ec8-4330-90e9-e5e4d0c9df4c.jpg,8603479,https://www.airbnb.com/users/show/8603479,Max&Ivan,2013-09-03,"Geneva, Geneva, Switzerland","Couple ayant beaucoup voyagé! Nous serions heureux de vous accueillir chez nous.

Ivan (Mexicain) et Max (Français) parlent couramment français, espagnol et anglais avec nos invités,

Nous sommes très faciles à vivre et heureux de partager notre temps et de rencontrer de nouvelles personnes.

Couple sympathique et propre, nous espérons que vous apprécierez notre chez nous comme vous y étiez chez vous :)",within a day,100%,70%,f,https://a0.muscache.com/im/pictures/user/c53b6cfb-5c14-486d-9ae9-fb898246ca66.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c53b6cfb-5c14-486d-9ae9-fb898246ca66.jpg?aki_policy=profile_x_medium,,0,0,"['email', 'phone', 'reviews']",t,f,"Genève, Switzerland",Commune de Genève,,46.21236,6.14961,Private room in apartment,Private room,2,0.0,1.5 shared baths,1.0,1.0,"[""Wifi"", ""Iron"", ""Cable TV"", ""Hot water"", ""Heating"", ""Lock on bedroom door"", ""Elevator"", ""Hair dryer"", ""Shower gel"", ""Kitchen"", ""TV"", ""Shampoo"", ""Essentials"", ""Bed linens"", ""Lake access""]",$80.00,2,60,2,2,60,60,2.0,60.0,,t,29,59,89,179,2020-12-30,6,3,0,2019-11-25,2020-09-17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,,f,1,0,1,0,0.45
40123520,https://www.airbnb.com/rooms/40123520,20201229152854,2020-12-30,Studio at the Lake Geneva,"Lake Geneva Studio<br />Less than 2 minutes’ walking distance from  lake, parks& famous hotels (President Wilson, Kempinski, Ritz Carlton) in Geneva.  Apartment is in the Paquis (lively area with bars, night clubs, restaurants). Bus stop is right in front of the building door.  Geneva main train station is 5 minutes walking distance. Major grocery chains i.e Migros, Coop & Denner are just opposite the building door. Apartment is near to main international organization i.e Nations, UNO, WTO, WHO etc<br /><br /><b>The space</b><br />Apartment has double bed as well as sofa bed, fully equipped kitchen and bath room with tub. Super convenient apartment for holidays or for short break. Its ideally for 2 people but if guests are more than has to inform in advance for acceptance or not.<br /><br /><b>Other things to note</b><br />Ideally for 2 guests but since we have an arrangement for 4 guest that does not mean this apartment is for 4 guests by automatically.  Incase if the guests are more ","Jawa club, Ritz Carlton, President Hotel, Kempensiki, Major international restaurents chains, Main train stations, Bars, Night clubs etc",https://a0.muscache.com/pictures/0707ec28-8f43-4e6f-b6d6-9a0a3eb38d06.jpg,300396105,https://www.airbnb.com/users/show/300396105,Rizwan,2019-10-06,"Zürich, Zurich, Switzerland",,a few days or more,0%,94%,f,https://a0.muscache.com/im/pictures/user/4fbcbe2e-754e-4f77-b046-fdc6ecf7694b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4fbcbe2e-754e-4f77-b046-fdc6ecf7694b.jpg?aki_policy=profile_x_medium,,0,0,['phone'],t,f,"Genève, Switzerland",Commune de Genève,,46.21136,6.14898,Entire apartment,Entire home/apt,2,0.0,1 bath,1.0,0.0,"[""Oven"", ""Microwave"", ""Iron"", ""Stove"", ""Heating"", ""Hot water"", ""Elevator"", ""Hair dryer"", ""Private entrance"", ""Refrigerator"", ""Bathtub"", ""Dishes and silverware"", ""Kitchen"", ""Hangers"", ""Coffee maker"", ""Essentials"", ""Wifi"", ""Lake access"", ""Cooking basics""]",$150.00,1,15,1,1,15,15,1.0,15.0,,t,4,31,61,61,2020-12-30,15,11,0,2019-11-25,2020-09-21,85.0,9.0,9.0,9.0,9.0,9.0,8.0,,t,1,1,0,0,1.12
40124023,https://www.airbnb.com/rooms/40124023,20201229152854,2020-12-29,Grande chambre meublée au coeur de Genève,"A 3 minutes de la gare, au coeur de Genève, proche des commerces, grande chambre meublée à louer pour UN HOMME ( masculin) ACTIF, discret et non fumeur. Période minimum 15 jours.<br /><br />A 3 minutos de la estación, en el corazón de Ginebra, cerca de varios comercios, grande habitacion amueblada a alquilar a UN hombre activo y discreto y no fumador. Período mínimo 15 dias .",,https://a0.muscache.com/pictures/523eb17c-5890-4914-a044-427382ece0bb.jpg,102878018,https://www.airbnb.com/users/show/102878018,Léna,2016-11-07,"Geneva, Geneva, Switzerland",,within a day,100%,33%,f,https://a0.muscache.com/im/pictures/user/35dfba88-33e3-46d4-a505-91281caa7631.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/35dfba88-33e3-46d4-a505-91281caa7631.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'reviews']",t,f,,Commune de Genève,,46.20595,6.14323,Private room in apartment,Private room,1,0.0,1 shared bath,1.0,1.0,"[""Essentials"", ""Elevator"", ""Hair dryer"", ""Kitchen"", ""Hangers"", ""Dedicated workspace"", ""TV"", ""Heating"", ""Wifi""]",$80.00,30,60,30,30,60,60,30.0,60.0,,t,28,58,88,363,2020-12-29,1,0,0,2019-12-29,2019-12-29,100.0,8.0,10.0,10.0,10.0,10.0,10.0,,f,2,0,2,0,0.08
40130142,https://www.airbnb.com/rooms/40130142,20201229152854,2020-12-30,"3 Chambres, Calme, Jardin","Appartement confortable et bien équipé, 3 chambres, avec jardin situé au bord du Rhône.<br />Transports publics directs de la gare (21 minutes), et de l'aéroport (18 minutes).<br />Wi-Fi, produits de base, draps et serviettes de toilette, sèche-cheveux, planche et fer à repasser sont fournis.<br /><br /><b>The space</b><br />Au rez-de-chaussée une cuisine très bien équipée avec lave-vaisselle, et lave linge, un salon et une salle à manger qui donnent sur le jardin. Il y a aussi des WC séparés.<br />A l'étage 3 chambres, 2 salles de bains avec WC (l'une face baignoire, l'autre avec douche).<br /><br /><b>Other things to note</b><br />Nous vous donnerons une carte de transports publics, par personne, valide pendant la durée de votre séjour.<br />Logement non fumeur, merci de ne pas faire de bruit après 22h.<br />Merci de ne pas faire rouler les valises dans les escaliers.",,https://a0.muscache.com/pictures/7e3b86c2-d0ab-4038-b869-9f7c16638709.jpg,46143912,https://www.airbnb.com/users/show/46143912,Philippe,2015-10-09,"Geneva, Geneva, Switzerland",weDoux - Airbnb Management Solution,within a few hours,86%,74%,f,https://a0.muscache.com/im/pictures/user/9b420497-d359-4c30-a041-32b0e697aba7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9b420497-d359-4c30-a041-32b0e697aba7.jpg?aki_policy=profile_x_medium,,41,41,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,,Vernier,,46.19935,6.09299,Entire house,Entire home/apt,6,0.0,2.5 baths,3.0,4.0,"[""Microwave"", ""Long term stays allowed"", ""Baking sheet"", ""Garden or backyard"", ""Kitchen"", ""TV"", ""Coffee maker"", ""Bed linens"", ""Oven"", ""Patio or balcony"", ""Stove"", ""Shower gel"", ""Dedicated workspace"", ""Shampoo"", ""Washer"", ""Lockbox"", ""Iron"", ""Free street parking"", ""Hot water"", ""Private entrance"", ""Refrigerator"", ""Dishes and silverware"", ""Heating"", ""Wifi"", ""Dishwasher"", ""Hair dryer"", ""Hangers"", ""Essentials"", ""Cooking basics""]",$130.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,0,27,57,147,2020-12-30,4,4,0,2020-01-12,2020-03-14,95.0,10.0,9.0,10.0,10.0,9.0,8.0,,f,15,14,1,0,0.34
40133645,https://www.airbnb.com/rooms/40133645,20201229152854,2020-12-30,"Moderne, Calme et Lumineux","Appartement avec balcon situé au 5ème étage (avec ascenseur), moderne, calme et lumineux, 25 minutes de la gare, 27 minutes de l'aéroport.<br />Wi-Fi, produits de base, draps et serviettes de toilette, sèche-cheveux, planche et fer à repasser sont à disposition.<br /><br /><b>The space</b><br />1 chambre avec accès balcon, une salle de bains avec baignoire, une cuisine très bien équipée, un salon confortable et spacieux qui donne sur un balcon avec vue sur la ville.<br /><br /><b>Guest access</b><br />Vous avez accès à tout l'appartement.<br /><br /><b>Other things to note</b><br />Nous vous donnerons une carte de transports publics, par personne, valide pendant la durée de votre séjour.<br />Logement non fumeur, merci de ne pas faire de bruit après 22h.",,https://a0.muscache.com/pictures/a833cc5a-5561-4708-beef-a1a612b3c457.jpg,46143912,https://www.airbnb.com/users/show/46143912,Philippe,2015-10-09,"Geneva, Geneva, Switzerland",weDoux - Airbnb Management Solution,within a few hours,86%,74%,f,https://a0.muscache.com/im/pictures/user/9b420497-d359-4c30-a041-32b0e697aba7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9b420497-d359-4c30-a041-32b0e697aba7.jpg?aki_policy=profile_x_medium,,41,41,"['email', 'phone', 'reviews', 'jumio', 'government_id']",t,t,,Lancy,,46.175129999999996,6.1201099999999995,Entire apartment,Entire home/apt,4,0.0,1.5 baths,1.0,2.0,"[""Microwave"", ""Cable TV"", ""Long term stays allowed"", ""Kitchen"", ""TV"", ""Coffee maker"", ""Bed linens"", ""Oven"", ""Patio or balcony"", ""Stove"", ""Shower gel"", ""Dedicated workspace"", ""Shampoo"", ""Washer"", ""Lockbox"", ""Iron"", ""Hot water"", ""Elevator"", ""Refrigerator"", ""Dishes and silverware"", ""Heating"", ""Wifi"", ""Outlet covers"", ""Dishwasher"", ""Hair dryer"", ""Hangers"", ""Essentials"", ""Cooking basics""]",$120.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,18,48,74,74,2020-12-30,2,2,1,2020-11-24,2020-12-16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,,f,15,14,1,0,1.62
